rank,feature,importance,raw_value,method
84,protein_npx_std_delta,29.92578125,-29.92578125,abs_coef
85,protein_npx_max_delta,28.92724609375,28.92724609375,abs_coef
86,peptide_abundance_max_delta,20.21484375,20.21484375,abs_coef
87,protein_npx_max,20.142268419265747,-20.142268419265747,abs_coef
88,peptide_abundance_std_rolling3_mean,19.2939453125,-19.2939453125,abs_coef
89,protein_npx_std,17.61332368850708,17.61332368850708,abs_coef
90,protein_npx_std_rolling3_std,17.55841064453125,17.55841064453125,abs_coef
91,peptide_abundance_max,16.668258398771286,-16.668258398771286,abs_coef
92,protein_npx_max_rolling3_std,15.96044921875,-15.96044921875,abs_coef
93,peptide_abundance_std_lag1,15.52294921875,-15.52294921875,abs_coef
94,peptide_abundance_median_delta,11.5103759765625,-11.5103759765625,abs_coef
95,peptide_abundance_median,9.321360126137733,9.321360126137733,abs_coef
96,current_updrs_3,8.5390625,8.5390625,abs_coef
97,peptide_abundance_max_rolling3_mean,7.76171875,7.76171875,abs_coef
98,peptide_abundance_max_lag1,7.5517578125,7.5517578125,abs_coef
99,protein_npx_max_rolling3_mean,7.322265625,7.322265625,abs_coef
100,protein_npx_median,5.665965914726257,-5.665965914726257,abs_coef
101,peptide_abundance_median_rolling3_mean,4.86328125,-4.86328125,abs_coef
102,protein_npx_median_lag1,4.7783203125,4.7783203125,abs_coef
103,protein_npx_median_delta,4.51226806640625,4.51226806640625,abs_coef
104,peptide_abundance_mean_rolling3_std,4.49365234375,4.49365234375,abs_coef
105,peptide_abundance_std_rolling3_std,4.3255615234375,-4.3255615234375,abs_coef
106,peptide_abundance_median_lag1,3.974609375,-3.974609375,abs_coef
107,prior_updrs_2_missing,3.8857421875,-3.8857421875,abs_coef
108,prior_updrs_3,3.783203125,3.783203125,abs_coef
109,protein_npx_std_rolling3_mean,2.578369140625,-2.578369140625,abs_coef
110,protein_npx_median_rolling3_mean,2.1484375,2.1484375,abs_coef
111,current_updrs_2,2.060546875,2.060546875,abs_coef
112,prior_updrs_3_missing,2.059814453125,2.059814453125,abs_coef
113,peptide_abundance_max_rolling3_std,1.9464111328125,1.9464111328125,abs_coef
114,protein_npx_min,1.4983832836151123,-1.4983832836151123,abs_coef
115,peptide_abundance_median_rolling3_std,1.3916015625,-1.3916015625,abs_coef
116,protein_npx_mean_rolling3_std,1.2353515625,-1.2353515625,abs_coef
117,current_updrs_3_missing,1.056640625,1.056640625,abs_coef
118,protein_npx_min_rolling3_mean,1.044921875,1.044921875,abs_coef
119,visit_gap,0.8125,-0.8125,abs_coef
120,visit_number,0.60107421875,0.60107421875,abs_coef
121,prior_updrs_2,0.53515625,-0.53515625,abs_coef
122,protein_npx_min_delta,0.513671875,0.513671875,abs_coef
123,prior_updrs_1,0.486328125,-0.486328125,abs_coef
124,protein_npx_min_lag1,0.4013671875,-0.4013671875,abs_coef
125,current_updrs_4,0.3390464782714844,-0.3390464782714844,abs_coef
126,current_updrs_4_missing,0.33154296875,0.33154296875,abs_coef
127,current_updrs_2_missing,0.260498046875,0.260498046875,abs_coef
128,peptide_abundance_min_lag1,0.25,-0.25,abs_coef
129,peptide_abundance_min,0.14493568241596222,0.14493568241596222,abs_coef
130,protein_npx_median_rolling3_std,0.13525390625,-0.13525390625,abs_coef
131,prior_updrs_4,0.12890625,0.12890625,abs_coef
132,prior_updrs_4_missing,0.107421875,0.107421875,abs_coef
133,peptide_abundance_min_rolling3_mean,0.095703125,0.095703125,abs_coef
134,protein_npx_min_rolling3_std,0.0859375,-0.0859375,abs_coef
135,peptide_abundance_min_delta,0.0615234375,-0.0615234375,abs_coef
136,peptide_abundance_min_rolling3_std,0.01953125,-0.01953125,abs_coef
137,current_updrs_1,0.00909423828125,0.00909423828125,abs_coef
138,current_updrs_1_missing,0.0,0.0,abs_coef
