rank,feature,importance,raw_value,method
1,current_updrs_4,1.1873979960053336,1.1873979960053336,abs_coef
2,peptide_abundance_std_rolling3_mean,1.0722632091421562,-1.0722632091421562,abs_coef
3,peptide_abundance_median_lag1,0.9364470195705589,0.9364470195705589,abs_coef
4,prior_updrs_4,0.9090792218161055,0.9090792218161055,abs_coef
5,peptide_n_unique_rolling3_std,0.8393708069737356,-0.8393708069737356,abs_coef
6,peptide_n_rows_rolling3_std,0.8393708069737351,-0.8393708069737351,abs_coef
7,peptide_abundance_max,0.8225709553345198,0.8225709553345198,abs_coef
8,peptide_abundance_mean_delta,0.8191724425867053,0.8191724425867053,abs_coef
9,protein_n_unique_rolling3_std,0.7881107701539236,0.7881107701539236,abs_coef
10,peptide_protein_n_unique_rolling3_std,0.7881107701534931,0.7881107701534931,abs_coef
11,protein_n_rows_rolling3_std,0.7881107701529625,0.7881107701529625,abs_coef
12,peptide_abundance_min_delta,0.7678370202594849,-0.7678370202594849,abs_coef
13,protein_n_rows_delta,0.7568171523684015,0.7568171523684015,abs_coef
14,peptide_protein_n_unique_delta,0.7568171523683537,0.7568171523683537,abs_coef
15,protein_n_unique_delta,0.7568171523678794,0.7568171523678794,abs_coef
16,peptide_n_unique,0.7564790827464861,-0.7564790827464861,abs_coef
17,peptide_n_rows,0.7564790827464846,-0.7564790827464846,abs_coef
18,peptide_abundance_mean,0.7531500774261676,0.7531500774261676,abs_coef
19,peptide_abundance_max_delta,0.7478473269676089,-0.7478473269676089,abs_coef
20,protein_npx_std_rolling3_mean,0.7343973706914779,0.7343973706914779,abs_coef
21,protein_npx_max,0.7128145681912961,-0.7128145681912961,abs_coef
22,peptide_abundance_std_lag1,0.6957972030311352,0.6957972030311352,abs_coef
23,protein_npx_mean_rolling3_mean,0.6880326480545954,0.6880326480545954,abs_coef
24,protein_npx_median_rolling3_mean,0.6285494200569699,0.6285494200569699,abs_coef
25,peptide_abundance_median_rolling3_mean,0.6166539968506255,-0.6166539968506255,abs_coef
26,protein_npx_max_rolling3_mean,0.6084376834832766,0.6084376834832766,abs_coef
27,peptide_abundance_min,0.6061207627363778,0.6061207627363778,abs_coef
28,protein_npx_max_delta,0.554206671977002,-0.554206671977002,abs_coef
29,protein_npx_mean_lag1,0.5532904743721919,-0.5532904743721919,abs_coef
30,peptide_abundance_min_lag1,0.5514950446033654,-0.5514950446033654,abs_coef
31,peptide_abundance_mean_rolling3_mean,0.5164822622006215,-0.5164822622006215,abs_coef
32,protein_npx_std_lag1,0.44268213445462,-0.44268213445462,abs_coef
33,protein_npx_mean_rolling3_std,0.4377292499795865,-0.4377292499795865,abs_coef
34,peptide_abundance_max_lag1,0.3869241597508495,-0.3869241597508495,abs_coef
35,peptide_abundance_max_rolling3_mean,0.37885868603219225,-0.37885868603219225,abs_coef
36,peptide_abundance_std_delta,0.33658683794922784,-0.33658683794922784,abs_coef
37,protein_npx_min_delta,0.32344385751653226,0.32344385751653226,abs_coef
38,protein_npx_min,0.32132849306996997,-0.32132849306996997,abs_coef
39,peptide_protein_n_unique_lag1,0.300964311268636,0.300964311268636,abs_coef
40,protein_n_unique_lag1,0.3009643112685627,0.3009643112685627,abs_coef
41,protein_n_rows_lag1,0.30096431126855594,0.30096431126855594,abs_coef
42,peptide_abundance_std,0.28695978630489144,0.28695978630489144,abs_coef
43,protein_n_unique,0.2704529572856338,0.2704529572856338,abs_coef
44,protein_n_rows,0.2704529572856193,0.2704529572856193,abs_coef
45,peptide_protein_n_unique,0.2704529572854616,0.2704529572854616,abs_coef
46,peptide_abundance_min_rolling3_mean,0.2679125167151933,-0.2679125167151933,abs_coef
47,protein_npx_mean,0.25401034690302055,-0.25401034690302055,abs_coef
48,protein_npx_min_lag1,0.25235024863586675,0.25235024863586675,abs_coef
49,protein_npx_std_rolling3_std,0.23570448113784803,-0.23570448113784803,abs_coef
50,protein_npx_min_rolling3_mean,0.23136631614987624,0.23136631614987624,abs_coef
51,peptide_n_rows_lag1,0.21298790997487418,-0.21298790997487418,abs_coef
52,peptide_n_unique_lag1,0.21298790997487319,-0.21298790997487319,abs_coef
