rank,feature,importance,raw_value,method
1,protein_npx_mean_rolling3_mean,1.7112367037836382,1.7112367037836382,abs_coef
2,current_updrs_4,1.2150557398624038,1.2150557398624038,abs_coef
3,peptide_abundance_std_rolling3_mean,1.183985859357905,-1.183985859357905,abs_coef
4,prior_updrs_4,1.0004494732809965,1.0004494732809965,abs_coef
5,protein_npx_median_rolling3_mean,0.9363229578890401,0.9363229578890401,abs_coef
6,protein_npx_max,0.8265744329569003,-0.8265744329569003,abs_coef
7,peptide_abundance_median_rolling3_mean,0.8158717734849553,-0.8158717734849553,abs_coef
8,peptide_abundance_mean,0.7253171911492421,0.7253171911492421,abs_coef
9,peptide_n_rows,0.6893031905745379,-0.6893031905745379,abs_coef
10,peptide_n_unique,0.6893031905745349,-0.6893031905745349,abs_coef
11,protein_npx_median_delta,0.6845188210787662,-0.6845188210787662,abs_coef
12,protein_npx_mean,0.6499705382162947,0.6499705382162947,abs_coef
13,protein_npx_median_rolling3_std,0.5784346543190064,-0.5784346543190064,abs_coef
14,protein_npx_median_lag1,0.5774143539936819,-0.5774143539936819,abs_coef
15,protein_npx_mean_delta,0.4984838568100628,0.4984838568100628,abs_coef
16,peptide_abundance_std_rolling3_std,0.49750069159682714,-0.49750069159682714,abs_coef
17,protein_npx_max_rolling3_mean,0.47431829449779345,0.47431829449779345,abs_coef
18,peptide_protein_n_unique_rolling3_std,0.4627622921448993,0.4627622921448993,abs_coef
19,protein_n_rows_rolling3_std,0.4627622921447304,0.4627622921447304,abs_coef
20,protein_n_unique_rolling3_std,0.4627622921438595,0.4627622921438595,abs_coef
21,protein_npx_min_delta,0.4621580892512286,0.4621580892512286,abs_coef
22,protein_npx_max_lag1,0.4597580963013657,0.4597580963013657,abs_coef
23,peptide_abundance_std_lag1,0.4495341105779751,0.4495341105779751,abs_coef
24,peptide_abundance_min_delta,0.4478181682939589,-0.4478181682939589,abs_coef
25,protein_npx_min_lag1,0.4418133481769994,0.4418133481769994,abs_coef
26,prior_updrs_1,0.43172089173572453,0.43172089173572453,abs_coef
27,peptide_abundance_max_rolling3_std,0.429741504931296,0.429741504931296,abs_coef
28,protein_npx_median,0.40231170997918214,-0.40231170997918214,abs_coef
29,peptide_abundance_mean_lag1,0.3972106441771814,0.3972106441771814,abs_coef
30,protein_npx_std,0.3908603488549438,-0.3908603488549438,abs_coef
31,protein_npx_mean_lag1,0.3892287348281865,-0.3892287348281865,abs_coef
32,protein_n_unique_delta,0.37869079081206664,0.37869079081206664,abs_coef
33,protein_n_rows_delta,0.3786907908118363,0.3786907908118363,abs_coef
34,peptide_protein_n_unique_delta,0.37869079081145707,0.37869079081145707,abs_coef
35,peptide_protein_n_unique_lag1,0.36436086327638645,0.36436086327638645,abs_coef
36,protein_n_rows_lag1,0.3643608632759265,0.3643608632759265,abs_coef
37,protein_n_unique_lag1,0.3643608632758364,0.3643608632758364,abs_coef
38,peptide_abundance_min,0.3537171249484308,0.3537171249484308,abs_coef
39,peptide_abundance_min_lag1,0.3413216474491998,-0.3413216474491998,abs_coef
40,protein_npx_max_rolling3_std,0.3327589550229672,-0.3327589550229672,abs_coef
