rank,feature,importance,raw_value,method
1,current_updrs_1,0.6432177139016702,0.6432177139016702,feature_importances_
2,prior_updrs_1,0.05999328729224173,0.05999328729224173,feature_importances_
3,current_updrs_2,0.0204568447902176,0.0204568447902176,feature_importances_
4,current_updrs_3,0.015286200049837561,0.015286200049837561,feature_importances_
5,prior_updrs_3,0.013265193732952872,0.013265193732952872,feature_importances_
6,prior_updrs_2,0.012322080337664527,0.012322080337664527,feature_importances_
7,current_updrs_4,0.010779959910360315,0.010779959910360315,feature_importances_
8,peptide_abundance_min_rolling3_mean,0.009246960157421397,0.009246960157421397,feature_importances_
9,visit_number,0.008743378470360295,0.008743378470360295,feature_importances_
10,peptide_abundance_min_rolling3_std,0.0065695499115632225,0.0065695499115632225,feature_importances_
11,protein_npx_min_rolling3_std,0.006440246616378759,0.006440246616378759,feature_importances_
12,protein_npx_min_rolling3_mean,0.0062298043711126955,0.0062298043711126955,feature_importances_
13,protein_npx_median_rolling3_std,0.006022916889450415,0.006022916889450415,feature_importances_
14,peptide_n_unique_rolling3_std,0.0055879761526937575,0.0055879761526937575,feature_importances_
15,peptide_abundance_max_rolling3_std,0.005448221250631039,0.005448221250631039,feature_importances_
16,peptide_abundance_median_rolling3_std,0.005104429837167959,0.005104429837167959,feature_importances_
17,protein_npx_median_rolling3_mean,0.004980749839954854,0.004980749839954854,feature_importances_
18,peptide_n_rows_rolling3_std,0.004835545807879749,0.004835545807879749,feature_importances_
19,peptide_abundance_median_rolling3_mean,0.004573108975431689,0.004573108975431689,feature_importances_
20,peptide_abundance_mean_rolling3_mean,0.004563174903887972,0.004563174903887972,feature_importances_
21,peptide_abundance_max_rolling3_mean,0.004337336741267213,0.004337336741267213,feature_importances_
22,peptide_abundance_min,0.004244887784522916,0.004244887784522916,feature_importances_
23,prior_updrs_4,0.004230466956023569,0.004230466956023569,feature_importances_
24,protein_npx_median,0.0037935593735289514,0.0037935593735289514,feature_importances_
25,peptide_abundance_std_rolling3_std,0.003669394567447794,0.003669394567447794,feature_importances_
26,peptide_abundance_min_delta,0.0034276410602086258,0.0034276410602086258,feature_importances_
27,peptide_n_rows_rolling3_mean,0.003285563066408346,0.003285563066408346,feature_importances_
28,peptide_abundance_std_rolling3_mean,0.003253947795251867,0.003253947795251867,feature_importances_
29,peptide_n_unique_rolling3_mean,0.003238289168360374,0.003238289168360374,feature_importances_
30,peptide_abundance_mean_rolling3_std,0.00316709304453726,0.00316709304453726,feature_importances_
31,protein_npx_std_rolling3_mean,0.003124502361246791,0.003124502361246791,feature_importances_
32,protein_npx_mean_rolling3_std,0.003098592371510117,0.003098592371510117,feature_importances_
33,protein_npx_std_rolling3_std,0.0030167465639478522,0.0030167465639478522,feature_importances_
34,protein_npx_max_rolling3_std,0.0029389404186915633,0.0029389404186915633,feature_importances_
35,protein_npx_mean_rolling3_mean,0.002895804984463676,0.002895804984463676,feature_importances_
36,protein_npx_median_delta,0.0028363468888193974,0.0028363468888193974,feature_importances_
37,protein_npx_min_delta,0.002628206443399743,0.002628206443399743,feature_importances_
38,protein_npx_max_rolling3_mean,0.0026213777661079677,0.0026213777661079677,feature_importances_
39,protein_npx_min,0.0024953472717085374,0.0024953472717085374,feature_importances_
40,peptide_abundance_median,0.0024117033136779467,0.0024117033136779467,feature_importances_
41,visit_gap,0.0023958787674761405,0.0023958787674761405,feature_importances_
42,peptide_abundance_mean,0.0023276417291375356,0.0023276417291375356,feature_importances_
43,peptide_protein_n_unique_rolling3_std,0.002281194128171357,0.002281194128171357,feature_importances_
44,peptide_abundance_max_delta,0.002263758450171891,0.002263758450171891,feature_importances_
45,peptide_n_rows_delta,0.0022352954926214033,0.0022352954926214033,feature_importances_
46,medication_on_flag,0.002231662100964719,0.002231662100964719,feature_importances_
47,peptide_abundance_max,0.00222574372897022,0.00222574372897022,feature_importances_
48,protein_npx_median_lag1,0.0021514946083331567,0.0021514946083331567,feature_importances_
49,peptide_n_unique_delta,0.0021505997157007877,0.0021505997157007877,feature_importances_
50,protein_npx_mean,0.0021267217044341957,0.0021267217044341957,feature_importances_
51,peptide_abundance_median_delta,0.0020793418797151794,0.0020793418797151794,feature_importances_
52,peptide_abundance_median_lag1,0.002050418349039068,0.002050418349039068,feature_importances_
53,protein_n_rows_rolling3_std,0.0019352554201781892,0.0019352554201781892,feature_importances_
54,medication_unknown_flag,0.0019343044349601187,0.0019343044349601187,feature_importances_
55,protein_n_unique_rolling3_std,0.00189949046689092,0.00189949046689092,feature_importances_
56,current_updrs_4_missing,0.0017790600476701342,0.0017790600476701342,feature_importances_
57,protein_n_rows_rolling3_mean,0.001764240529042862,0.001764240529042862,feature_importances_
58,protein_npx_min_lag1,0.0017491333644899386,0.0017491333644899386,feature_importances_
59,protein_n_rows_delta,0.0016940944750502578,0.0016940944750502578,feature_importances_
60,peptide_abundance_max_lag1,0.0016872989537970097,0.0016872989537970097,feature_importances_
61,peptide_abundance_std,0.0016539716737924216,0.0016539716737924216,feature_importances_
62,protein_npx_std,0.0016478226630159303,0.0016478226630159303,feature_importances_
63,protein_npx_std_delta,0.0016369116490296746,0.0016369116490296746,feature_importances_
64,peptide_protein_n_unique_rolling3_mean,0.0016310839500145499,0.0016310839500145499,feature_importances_
65,peptide_abundance_std_delta,0.0016201103320269577,0.0016201103320269577,feature_importances_
66,protein_n_unique_rolling3_mean,0.0015976882188196793,0.0015976882188196793,feature_importances_
67,protein_npx_max_delta,0.0015742838340690383,0.0015742838340690383,feature_importances_
68,peptide_abundance_min_lag1,0.0015602746023762543,0.0015602746023762543,feature_importances_
69,protein_npx_max,0.0014894430930968005,0.0014894430930968005,feature_importances_
70,peptide_abundance_mean_delta,0.0014493190252709903,0.0014493190252709903,feature_importances_
71,peptide_protein_n_unique_delta,0.0014262454193270787,0.0014262454193270787,feature_importances_
72,prior_updrs_4_missing,0.0014042915039614008,0.0014042915039614008,feature_importances_
73,protein_npx_mean_delta,0.001339484801336166,0.001339484801336166,feature_importances_
74,protein_n_unique_delta,0.0013286610265604657,0.0013286610265604657,feature_importances_
75,peptide_abundance_std_lag1,0.001296062832056867,0.001296062832056867,feature_importances_
76,peptide_n_rows,0.0012696770334146706,0.0012696770334146706,feature_importances_
77,peptide_n_rows_lag1,0.001234648686923267,0.001234648686923267,feature_importances_
78,medication_off_flag,0.001173231153475656,0.001173231153475656,feature_importances_
79,peptide_abundance_mean_lag1,0.0011653778471481721,0.0011653778471481721,feature_importances_
80,peptide_n_unique,0.0011146509950905055,0.0011146509950905055,feature_importances_
81,protein_npx_std_lag1,0.0010733356718057065,0.0010733356718057065,feature_importances_
82,peptide_n_unique_lag1,0.0010621805431318587,0.0010621805431318587,feature_importances_
83,protein_npx_max_lag1,0.0010525817436318806,0.0010525817436318806,feature_importances_
84,peptide_protein_n_unique_lag1,0.0010182742709576276,0.0010182742709576276,feature_importances_
85,peptide_protein_n_unique,0.0009936036872129667,0.0009936036872129667,feature_importances_
86,protein_n_unique_lag1,0.0009259612972931896,0.0009259612972931896,feature_importances_
87,protein_n_rows_lag1,0.0009224305992778941,0.0009224305992778941,feature_importances_
88,protein_n_rows,0.0008939746581397574,0.0008939746581397574,feature_importances_
89,protein_npx_mean_lag1,0.0008708433616427902,0.0008708433616427902,feature_importances_
90,protein_n_unique,0.0008671517431641183,0.0008671517431641183,feature_importances_
91,current_updrs_3_missing,0.00012843172461874343,0.00012843172461874343,feature_importances_
92,peptide_abundance_min_delta_missing,0.0001227692303996352,0.0001227692303996352,feature_importances_
93,protein_npx_std_missing,9.954609653410222e-05,9.954609653410222e-05,feature_importances_
94,peptide_abundance_std_missing,9.40224420577996e-05,9.40224420577996e-05,feature_importances_
95,current_updrs_2_missing,9.310340505207922e-05,9.310340505207922e-05,feature_importances_
96,peptide_abundance_std_lag1_missing,9.101791740794075e-05,9.101791740794075e-05,feature_importances_
97,peptide_abundance_min_lag1_missing,8.469750778270466e-05,8.469750778270466e-05,feature_importances_
98,protein_npx_mean_missing,8.22044996875564e-05,8.22044996875564e-05,feature_importances_
99,peptide_abundance_max_missing,8.048547788192906e-05,8.048547788192906e-05,feature_importances_
100,protein_npx_min_missing,7.869532947456489e-05,7.869532947456489e-05,feature_importances_
101,peptide_n_rows_delta_missing,7.655089292562311e-05,7.655089292562311e-05,feature_importances_
102,protein_npx_median_missing,7.406912124558635e-05,7.406912124558635e-05,feature_importances_
103,prior_updrs_2_missing,6.929694397653513e-05,6.929694397653513e-05,feature_importances_
104,peptide_abundance_min_missing,6.531675745856364e-05,6.531675745856364e-05,feature_importances_
105,peptide_abundance_mean_missing,6.387009690630423e-05,6.387009690630423e-05,feature_importances_
106,prior_updrs_3_missing,5.625236237455279e-05,5.625236237455279e-05,feature_importances_
107,protein_npx_std_delta_missing,5.607425831641417e-05,5.607425831641417e-05,feature_importances_
108,peptide_abundance_mean_delta_missing,5.583736825532416e-05,5.583736825532416e-05,feature_importances_
109,protein_npx_max_missing,5.426586888663903e-05,5.426586888663903e-05,feature_importances_
110,peptide_abundance_median_lag1_missing,5.272846871124784e-05,5.272846871124784e-05,feature_importances_
111,protein_npx_min_lag1_missing,4.208893888514632e-05,4.208893888514632e-05,feature_importances_
112,prior_updrs_1_missing,4.101963500835639e-05,4.101963500835639e-05,feature_importances_
113,protein_npx_median_lag1_missing,3.778634842462559e-05,3.778634842462559e-05,feature_importances_
114,peptide_abundance_median_missing,3.7676711670598405e-05,3.7676711670598405e-05,feature_importances_
115,protein_npx_max_lag1_missing,3.765244571056976e-05,3.765244571056976e-05,feature_importances_
116,protein_npx_max_delta_missing,3.645824789759342e-05,3.645824789759342e-05,feature_importances_
117,peptide_protein_n_unique_delta_missing,3.56356843419602e-05,3.56356843419602e-05,feature_importances_
118,protein_npx_median_delta_missing,3.482856482012056e-05,3.482856482012056e-05,feature_importances_
119,peptide_abundance_max_lag1_missing,3.4632998508938276e-05,3.4632998508938276e-05,feature_importances_
120,peptide_n_unique_lag1_missing,3.3783167113954326e-05,3.3783167113954326e-05,feature_importances_
121,protein_n_unique_delta_missing,3.0466893897161325e-05,3.0466893897161325e-05,feature_importances_
122,peptide_abundance_std_delta_missing,2.9973222337716674e-05,2.9973222337716674e-05,feature_importances_
123,peptide_abundance_mean_lag1_missing,2.9512831044010346e-05,2.9512831044010346e-05,feature_importances_
124,protein_npx_mean_delta_missing,2.921292527522986e-05,2.921292527522986e-05,feature_importances_
125,protein_npx_min_delta_missing,2.9163402864805428e-05,2.9163402864805428e-05,feature_importances_
126,peptide_abundance_median_delta_missing,2.8716234433235212e-05,2.8716234433235212e-05,feature_importances_
127,peptide_protein_n_unique_lag1_missing,2.6078691893492996e-05,2.6078691893492996e-05,feature_importances_
128,protein_npx_mean_lag1_missing,2.5870641201334905e-05,2.5870641201334905e-05,feature_importances_
129,protein_n_rows_delta_missing,2.5214020584533684e-05,2.5214020584533684e-05,feature_importances_
130,peptide_n_unique_delta_missing,2.3807092538854927e-05,2.3807092538854927e-05,feature_importances_
131,peptide_abundance_max_delta_missing,2.3789054567727888e-05,2.3789054567727888e-05,feature_importances_
132,visit_gap_missing,2.2282672480552565e-05,2.2282672480552565e-05,feature_importances_
133,protein_npx_std_lag1_missing,1.9927265471582482e-05,1.9927265471582482e-05,feature_importances_
134,peptide_n_rows_lag1_missing,1.8537194062062893e-05,1.8537194062062893e-05,feature_importances_
135,protein_n_rows_lag1_missing,1.817771874149605e-05,1.817771874149605e-05,feature_importances_
136,has_prior_visit,1.631100200557393e-05,1.631100200557393e-05,feature_importances_
137,protein_n_unique_lag1_missing,1.286322037648381e-05,1.286322037648381e-05,feature_importances_
138,current_updrs_1_missing,0.0,0.0,feature_importances_
