rank,feature,importance,raw_value,method
1,current_updrs_1,2.823556369942427,2.823556369942427,abs_coef
2,peptide_abundance_median,1.9748184381829235,-1.9748184381829235,abs_coef
3,peptide_abundance_median_delta,1.9620023826136328,1.9620023826136328,abs_coef
4,peptide_abundance_max,1.8880046093459233,1.8880046093459233,abs_coef
5,prior_updrs_1,1.709499652735096,1.709499652735096,abs_coef
6,protein_npx_max_rolling3_std,1.709419161281262,-1.709419161281262,abs_coef
7,peptide_abundance_std_rolling3_std,1.6869708639326437,1.6869708639326437,abs_coef
8,protein_npx_median_lag1,1.6309702145142972,1.6309702145142972,abs_coef
9,peptide_abundance_mean_rolling3_std,1.4869173385021601,1.4869173385021601,abs_coef
10,peptide_abundance_std_lag1,1.4157511546088553,-1.4157511546088553,abs_coef
11,protein_npx_median_rolling3_std,1.2596117972052152,-1.2596117972052152,abs_coef
12,peptide_abundance_mean,1.1845631270090646,-1.1845631270090646,abs_coef
13,protein_n_unique_lag1,1.1423997466109608,-1.1423997466109608,abs_coef
14,peptide_protein_n_unique_lag1,1.1423997466102962,-1.1423997466102962,abs_coef
15,protein_n_rows_lag1,1.1423997466099343,-1.1423997466099343,abs_coef
16,peptide_n_unique_rolling3_mean,1.1255577348259471,-1.1255577348259471,abs_coef
17,peptide_n_rows_rolling3_mean,1.125557734825947,-1.125557734825947,abs_coef
18,peptide_n_unique_lag1,1.1050168053422906,1.1050168053422906,abs_coef
19,peptide_n_rows_lag1,1.1050168053422893,1.1050168053422893,abs_coef
20,peptide_abundance_max_lag1,1.0226931084671107,1.0226931084671107,abs_coef
21,peptide_abundance_median_rolling3_mean,0.9667016431035371,0.9667016431035371,abs_coef
22,peptide_abundance_max_delta,0.8907714574415163,-0.8907714574415163,abs_coef
23,current_updrs_2,0.890420510039174,0.890420510039174,abs_coef
24,protein_npx_min_delta,0.8813455309080842,0.8813455309080842,abs_coef
25,peptide_n_rows_delta,0.8524746606173251,-0.8524746606173251,abs_coef
26,peptide_n_unique_delta,0.8524746606173247,-0.8524746606173247,abs_coef
27,prior_updrs_3_missing,0.7913330380691425,-0.7913330380691425,abs_coef
28,protein_npx_median_rolling3_mean,0.7712764643960772,0.7712764643960772,abs_coef
29,protein_npx_std_lag1,0.7619274568970112,0.7619274568970112,abs_coef
30,protein_npx_mean_delta,0.7303336231920268,0.7303336231920268,abs_coef
31,peptide_abundance_std,0.7289976628438845,-0.7289976628438845,abs_coef
32,peptide_abundance_max_rolling3_std,0.7230726804360398,-0.7230726804360398,abs_coef
33,peptide_abundance_max_rolling3_mean,0.6839108006561188,-0.6839108006561188,abs_coef
34,protein_npx_std_rolling3_mean,0.6794655869586644,0.6794655869586644,abs_coef
35,peptide_abundance_mean_lag1,0.67868256026671,-0.67868256026671,abs_coef
36,prior_updrs_2_missing,0.6545177552436169,0.6545177552436169,abs_coef
37,protein_npx_min_lag1,0.6291157467190194,0.6291157467190194,abs_coef
38,protein_npx_mean_rolling3_mean,0.5440852214503556,-0.5440852214503556,abs_coef
39,protein_npx_std_rolling3_std,0.5150177424650019,0.5150177424650019,abs_coef
40,protein_npx_std,0.49539604457019415,0.49539604457019415,abs_coef
41,peptide_protein_n_unique_rolling3_mean,0.4934992951996114,0.4934992951996114,abs_coef
42,protein_n_unique_rolling3_mean,0.4934992951963232,0.4934992951963232,abs_coef
43,protein_n_rows_rolling3_mean,0.49349929519575064,0.49349929519575064,abs_coef
44,protein_npx_mean_lag1,0.45498416550779885,0.45498416550779885,abs_coef
45,peptide_n_unique,0.4536010372377669,0.4536010372377669,abs_coef
46,peptide_n_rows,0.45360103723776185,0.45360103723776185,abs_coef
47,protein_npx_min,0.444037381475148,-0.444037381475148,abs_coef
48,protein_npx_max_lag1,0.4001080924911075,-0.4001080924911075,abs_coef
49,peptide_abundance_min_delta,0.38168567788700364,-0.38168567788700364,abs_coef
50,protein_npx_max,0.37623944141583204,-0.37623944141583204,abs_coef
51,peptide_abundance_median_lag1,0.36444705945130096,-0.36444705945130096,abs_coef
52,protein_n_unique,0.3607005100082798,0.3607005100082798,abs_coef
53,protein_n_rows,0.3607005100081427,0.3607005100081427,abs_coef
54,peptide_protein_n_unique,0.36070051000780134,0.36070051000780134,abs_coef
55,peptide_abundance_min,0.3540605219344308,0.3540605219344308,abs_coef
56,peptide_abundance_median_rolling3_std,0.3344142294222926,-0.3344142294222926,abs_coef
57,prior_updrs_3,0.334348039646637,-0.334348039646637,abs_coef
58,peptide_protein_n_unique_delta,0.33405412460330175,-0.33405412460330175,abs_coef
59,protein_n_unique_delta,0.3340541246023604,-0.3340541246023604,abs_coef
60,protein_n_rows_delta,0.33405412460230777,-0.33405412460230777,abs_coef
61,prior_updrs_2,0.2947429197054877,-0.2947429197054877,abs_coef
62,protein_npx_mean,0.25071685565373975,0.25071685565373975,abs_coef
63,protein_npx_std_delta,0.23853706597051466,0.23853706597051466,abs_coef
64,peptide_abundance_min_lag1,0.2285165565133747,-0.2285165565133747,abs_coef
65,medication_unknown_flag,0.22620314386724807,-0.22620314386724807,abs_coef
66,protein_npx_mean_rolling3_std,0.21722172193197983,-0.21722172193197983,abs_coef
67,peptide_abundance_min_rolling3_mean,0.19860456970778967,-0.19860456970778967,abs_coef
68,medication_off_flag,0.16736992820514987,0.16736992820514987,abs_coef
69,peptide_abundance_mean_delta,0.16096944497058585,0.16096944497058585,abs_coef
70,protein_npx_max_delta,0.1607265924445363,0.1607265924445363,abs_coef
71,current_updrs_4,0.15980238895231097,0.15980238895231097,abs_coef
72,protein_npx_median,0.15551570051068417,-0.15551570051068417,abs_coef
73,current_updrs_3,0.14877894587072463,0.14877894587072463,abs_coef
74,current_updrs_2_missing,0.14520869759872165,0.14520869759872165,abs_coef
75,protein_npx_max_rolling3_mean,0.13983018753412405,-0.13983018753412405,abs_coef
76,current_updrs_1_missing,0.13354412152958733,-0.13354412152958733,abs_coef
77,peptide_abundance_mean_rolling3_mean,0.13133527990285931,-0.13133527990285931,abs_coef
78,protein_npx_median_delta,0.12012037168767484,0.12012037168767484,abs_coef
79,visit_number,0.11403143646399304,0.11403143646399304,abs_coef
80,peptide_abundance_std_delta,0.11397615949481699,-0.11397615949481699,abs_coef
81,peptide_n_rows_rolling3_std,0.11227464862278953,0.11227464862278953,abs_coef
82,peptide_n_unique_rolling3_std,0.11227464862278765,0.11227464862278765,abs_coef
83,current_updrs_4_missing,0.11047941019649585,0.11047941019649585,abs_coef
84,medication_on_flag,0.1003251935072194,0.1003251935072194,abs_coef
85,protein_n_rows_rolling3_std,0.0977101991337926,0.0977101991337926,abs_coef
86,protein_n_unique_rolling3_std,0.09771019913347442,0.09771019913347442,abs_coef
87,peptide_protein_n_unique_rolling3_std,0.09771019913275023,0.09771019913275023,abs_coef
88,peptide_abundance_std_rolling3_mean,0.0651039643705343,-0.0651039643705343,abs_coef
89,visit_gap,0.06033334799556801,-0.06033334799556801,abs_coef
90,protein_npx_min_rolling3_mean,0.056145725078217676,0.056145725078217676,abs_coef
91,current_updrs_3_missing,0.037504681052082205,0.037504681052082205,abs_coef
92,peptide_abundance_median_missing,0.026267680259849727,0.026267680259849727,abs_coef
93,peptide_abundance_max_missing,0.026267680259849706,0.026267680259849706,abs_coef
94,peptide_abundance_std_missing,0.026267680259847208,0.026267680259847208,abs_coef
95,peptide_abundance_min_missing,0.026267680259847194,0.026267680259847194,abs_coef
96,protein_npx_max_missing,0.02626768025984405,0.02626768025984405,abs_coef
97,peptide_abundance_mean_missing,0.026267680259843877,0.026267680259843877,abs_coef
98,protein_npx_median_missing,0.026267680259843756,0.026267680259843756,abs_coef
99,protein_npx_min_missing,0.02626768025984359,0.02626768025984359,abs_coef
100,protein_npx_std_missing,0.026267680259843145,0.026267680259843145,abs_coef
101,protein_npx_mean_missing,0.02626768025984278,0.02626768025984278,abs_coef
102,protein_npx_min_rolling3_std,0.021942984131887996,0.021942984131887996,abs_coef
103,has_prior_visit,0.019114081435659253,-0.019114081435659253,abs_coef
