rank,feature,importance,raw_value,method
1,current_updrs_2,4.042219851505822,4.042219851505822,abs_coef
2,peptide_abundance_std,2.130437745664699,2.130437745664699,abs_coef
3,protein_npx_max,2.0935347482235245,-2.0935347482235245,abs_coef
4,peptide_abundance_mean,1.8466616799611015,-1.8466616799611015,abs_coef
5,protein_npx_std_delta,1.7620843623121678,1.7620843623121678,abs_coef
6,peptide_abundance_max_delta,1.7391052986431457,-1.7391052986431457,abs_coef
7,protein_npx_mean_rolling3_mean,1.609019696371736,1.609019696371736,abs_coef
8,peptide_abundance_mean_rolling3_mean,1.6032971790114503,-1.6032971790114503,abs_coef
9,protein_npx_std_lag1,1.5321122591879393,-1.5321122591879393,abs_coef
10,protein_npx_std_rolling3_mean,1.5319013809013855,1.5319013809013855,abs_coef
11,prior_updrs_2,1.253721248966968,1.253721248966968,abs_coef
12,peptide_abundance_median_delta,1.2187471817636653,1.2187471817636653,abs_coef
13,protein_npx_std,1.2098434104166114,1.2098434104166114,abs_coef
14,peptide_abundance_median,1.0695435280523518,-1.0695435280523518,abs_coef
15,peptide_abundance_mean_rolling3_std,1.0556473159228499,1.0556473159228499,abs_coef
16,peptide_abundance_median_rolling3_mean,1.0090699289611327,1.0090699289611327,abs_coef
17,peptide_n_unique_delta,0.9590826295795246,-0.9590826295795246,abs_coef
18,peptide_n_rows_delta,0.9590826295795221,-0.9590826295795221,abs_coef
19,protein_n_unique_rolling3_mean,0.9494376462640807,-0.9494376462640807,abs_coef
20,peptide_protein_n_unique_rolling3_mean,0.9494376462625629,-0.9494376462625629,abs_coef
21,protein_n_rows_rolling3_mean,0.9494376462605598,-0.9494376462605598,abs_coef
22,peptide_abundance_mean_lag1,0.9394401686822215,0.9394401686822215,abs_coef
23,current_updrs_3,0.9326618117936185,0.9326618117936185,abs_coef
24,peptide_n_unique_rolling3_mean,0.9275365576336747,0.9275365576336747,abs_coef
25,peptide_n_rows_rolling3_mean,0.9275365576336733,0.9275365576336733,abs_coef
26,protein_npx_max_rolling3_std,0.8921090721437717,-0.8921090721437717,abs_coef
27,protein_npx_median_rolling3_std,0.821905346230968,-0.821905346230968,abs_coef
28,prior_updrs_2_missing,0.8187024023542007,0.8187024023542007,abs_coef
29,protein_npx_min_delta,0.8125582926733232,0.8125582926733232,abs_coef
30,peptide_abundance_max_rolling3_mean,0.7951573611076874,-0.7951573611076874,abs_coef
31,peptide_abundance_mean_delta,0.7770467094198757,-0.7770467094198757,abs_coef
32,protein_npx_min,0.7139108804287095,-0.7139108804287095,abs_coef
33,protein_npx_max_lag1,0.6501279853005635,0.6501279853005635,abs_coef
34,protein_npx_mean,0.5429532511784971,0.5429532511784971,abs_coef
35,protein_npx_max_rolling3_mean,0.5385100182892701,-0.5385100182892701,abs_coef
36,peptide_abundance_max,0.5195761970123652,0.5195761970123652,abs_coef
37,protein_npx_max_delta,0.5126408941894885,-0.5126408941894885,abs_coef
38,peptide_abundance_std_rolling3_std,0.5000421483387213,0.5000421483387213,abs_coef
39,peptide_abundance_std_delta,0.4989400381001911,0.4989400381001911,abs_coef
40,protein_npx_median_rolling3_mean,0.46584797420650126,-0.46584797420650126,abs_coef
41,protein_npx_min_rolling3_mean,0.45509750052014347,0.45509750052014347,abs_coef
42,protein_npx_median_delta,0.4418145328662802,-0.4418145328662802,abs_coef
43,prior_updrs_3_missing,0.43995039147991394,-0.43995039147991394,abs_coef
44,protein_npx_median,0.43531508448041406,0.43531508448041406,abs_coef
45,current_updrs_1,0.4146690487456036,0.4146690487456036,abs_coef
46,protein_npx_min_lag1,0.38577274330377553,0.38577274330377553,abs_coef
47,peptide_abundance_median_lag1,0.38047545718121645,-0.38047545718121645,abs_coef
48,peptide_protein_n_unique_rolling3_std,0.3748100558863639,0.3748100558863639,abs_coef
49,protein_n_rows_rolling3_std,0.3748100558855098,0.3748100558855098,abs_coef
50,protein_n_unique_rolling3_std,0.37481005588528654,0.37481005588528654,abs_coef
51,peptide_abundance_min_delta,0.3654220791772498,0.3654220791772498,abs_coef
52,prior_updrs_3,0.3647791818217987,-0.3647791818217987,abs_coef
53,protein_npx_median_lag1,0.34649267594121985,0.34649267594121985,abs_coef
54,prior_updrs_4,0.3122426819099659,0.3122426819099659,abs_coef
