rank,feature,importance,raw_value,method
85,peptide_abundance_max,22.388198852539062,-22.388198852539062,abs_coef
86,protein_npx_mean_rolling3_mean,15.11328125,-15.11328125,abs_coef
87,peptide_abundance_std_lag1,13.544921875,-13.544921875,abs_coef
88,protein_npx_std_rolling3_std,13.1611328125,13.1611328125,abs_coef
89,protein_npx_max_rolling3_std,12.2939453125,-12.2939453125,abs_coef
90,peptide_abundance_max_rolling3_mean,11.873046875,11.873046875,abs_coef
91,protein_npx_std,10.496337890625,-10.496337890625,abs_coef
92,protein_npx_max_delta,10.0625,10.0625,abs_coef
93,protein_npx_std_rolling3_mean,9.79296875,9.79296875,abs_coef
94,current_updrs_3,8.70703125,8.70703125,abs_coef
95,peptide_abundance_max_lag1,7.505615234375,7.505615234375,abs_coef
96,prior_updrs_3,4.328125,4.328125,abs_coef
97,prior_updrs_2_missing,3.431640625,-3.431640625,abs_coef
98,protein_npx_median_delta,3.20556640625,-3.20556640625,abs_coef
99,peptide_abundance_median_lag1,2.7435302734375,2.7435302734375,abs_coef
100,prior_updrs_3_missing,2.677734375,2.677734375,abs_coef
101,current_updrs_2,2.634765625,2.634765625,abs_coef
102,protein_npx_max_rolling3_mean,2.4453125,-2.4453125,abs_coef
103,peptide_abundance_median,2.3370361328125,-2.3370361328125,abs_coef
104,protein_npx_std_delta,2.25,2.25,abs_coef
105,protein_npx_median,1.959716796875,1.959716796875,abs_coef
106,protein_npx_median_lag1,1.9072265625,-1.9072265625,abs_coef
107,protein_npx_median_rolling3_mean,1.6796875,-1.6796875,abs_coef
108,peptide_abundance_median_rolling3_std,1.50390625,-1.50390625,abs_coef
109,protein_npx_median_rolling3_std,1.443359375,1.443359375,abs_coef
110,visit_number,1.3916015625,1.3916015625,abs_coef
111,peptide_abundance_std_rolling3_std,1.2666015625,-1.2666015625,abs_coef
112,current_updrs_3_missing,1.1328125,1.1328125,abs_coef
113,peptide_abundance_median_delta,1.00634765625,1.00634765625,abs_coef
114,prior_updrs_2,0.9296875,-0.9296875,abs_coef
115,protein_npx_max,0.920166015625,-0.920166015625,abs_coef
116,peptide_abundance_min_rolling3_mean,0.900390625,0.900390625,abs_coef
117,peptide_abundance_median_rolling3_mean,0.875,-0.875,abs_coef
118,protein_npx_min_rolling3_mean,0.8427734375,0.8427734375,abs_coef
119,peptide_abundance_mean_rolling3_std,0.806640625,0.806640625,abs_coef
120,peptide_abundance_min_delta,0.75250244140625,0.75250244140625,abs_coef
121,peptide_abundance_min,0.7360687255859375,-0.7360687255859375,abs_coef
122,protein_npx_min,0.59033203125,-0.59033203125,abs_coef
123,protein_npx_min_delta,0.521484375,0.521484375,abs_coef
124,visit_gap,0.484375,-0.484375,abs_coef
125,peptide_abundance_min_rolling3_std,0.470703125,-0.470703125,abs_coef
126,current_updrs_4,0.4296875,-0.4296875,abs_coef
127,prior_updrs_4,0.423828125,0.423828125,abs_coef
128,current_updrs_4_missing,0.384765625,0.384765625,abs_coef
129,prior_updrs_1,0.373046875,-0.373046875,abs_coef
130,protein_npx_min_rolling3_std,0.37109375,-0.37109375,abs_coef
131,current_updrs_2_missing,0.36328125,0.36328125,abs_coef
132,peptide_abundance_min_lag1,0.35400390625,0.35400390625,abs_coef
133,peptide_abundance_max_rolling3_std,0.34765625,0.34765625,abs_coef
134,protein_npx_mean_rolling3_std,0.296875,0.296875,abs_coef
135,prior_updrs_4_missing,0.23828125,0.23828125,abs_coef
136,current_updrs_1_missing,0.17578125,-0.17578125,abs_coef
137,protein_npx_min_lag1,0.072265625,0.072265625,abs_coef
138,current_updrs_1,0.01953125,-0.01953125,abs_coef
