rank,feature,importance,raw_value,method
1,current_updrs_3,0.7255992669029875,0.7255992669029875,feature_importances_
2,prior_updrs_3,0.08531688564736714,0.08531688564736714,feature_importances_
3,current_updrs_2,0.019751645076186212,0.019751645076186212,feature_importances_
4,current_updrs_1,0.011259378806334356,0.011259378806334356,feature_importances_
5,prior_updrs_2,0.010585334827077377,0.010585334827077377,feature_importances_
6,visit_number,0.010010823617453438,0.010010823617453438,feature_importances_
7,prior_updrs_1,0.008269310315126526,0.008269310315126526,feature_importances_
8,prior_updrs_4,0.006416970619150107,0.006416970619150107,feature_importances_
9,protein_npx_min_rolling3_std,0.0042616356775396266,0.0042616356775396266,feature_importances_
10,peptide_abundance_min_rolling3_std,0.004244999599191272,0.004244999599191272,feature_importances_
11,peptide_abundance_min_rolling3_mean,0.0039725217510408126,0.0039725217510408126,feature_importances_
12,current_updrs_4,0.003826465090569863,0.003826465090569863,feature_importances_
13,protein_npx_median_rolling3_std,0.0037598117712347038,0.0037598117712347038,feature_importances_
14,protein_npx_min_rolling3_mean,0.0037201140550147107,0.0037201140550147107,feature_importances_
15,peptide_abundance_max_rolling3_std,0.0031237069519117885,0.0031237069519117885,feature_importances_
16,peptide_abundance_median_rolling3_std,0.0029067456969928403,0.0029067456969928403,feature_importances_
17,current_updrs_3_missing,0.0026825258914889563,0.0026825258914889563,feature_importances_
18,protein_npx_median_rolling3_mean,0.0025539793226847336,0.0025539793226847336,feature_importances_
19,peptide_abundance_max_delta,0.0024321304660532925,0.0024321304660532925,feature_importances_
20,peptide_abundance_max_rolling3_mean,0.0023046924072550887,0.0023046924072550887,feature_importances_
21,peptide_abundance_median_rolling3_mean,0.0022380172628432516,0.0022380172628432516,feature_importances_
22,protein_npx_mean_rolling3_std,0.0021524240286168125,0.0021524240286168125,feature_importances_
23,peptide_abundance_min_delta,0.0021367695445622583,0.0021367695445622583,feature_importances_
24,protein_npx_mean_rolling3_mean,0.0020756654969893047,0.0020756654969893047,feature_importances_
25,peptide_abundance_std_rolling3_std,0.0020668923525410873,0.0020668923525410873,feature_importances_
26,peptide_abundance_std_rolling3_mean,0.001915039407714934,0.001915039407714934,feature_importances_
27,protein_npx_min_delta,0.0019145744378524128,0.0019145744378524128,feature_importances_
28,peptide_abundance_mean_rolling3_std,0.0019058068120906425,0.0019058068120906425,feature_importances_
29,peptide_n_unique_rolling3_std,0.0018309166046872043,0.0018309166046872043,feature_importances_
30,protein_npx_median_delta,0.0017769734277207775,0.0017769734277207775,feature_importances_
31,peptide_n_rows_rolling3_std,0.0017762548637879436,0.0017762548637879436,feature_importances_
32,peptide_n_unique_rolling3_mean,0.001616917206705913,0.001616917206705913,feature_importances_
33,peptide_abundance_max,0.0015571898316140852,0.0015571898316140852,feature_importances_
34,protein_npx_max_rolling3_std,0.0015471252441140479,0.0015471252441140479,feature_importances_
35,peptide_abundance_mean_rolling3_mean,0.0015453924546071434,0.0015453924546071434,feature_importances_
36,protein_npx_std_rolling3_std,0.0014997335543913224,0.0014997335543913224,feature_importances_
37,peptide_abundance_min,0.0014764166244216794,0.0014764166244216794,feature_importances_
38,peptide_n_rows_rolling3_mean,0.001437284332348217,0.001437284332348217,feature_importances_
39,protein_npx_std_rolling3_mean,0.0014258279688161028,0.0014258279688161028,feature_importances_
40,current_updrs_4_missing,0.001421964100592691,0.001421964100592691,feature_importances_
41,peptide_protein_n_unique_rolling3_std,0.0014207342056697097,0.0014207342056697097,feature_importances_
