candidate_index,alpha,rmse,mae,smape,r2,fit_seconds,predict_seconds,total_seconds,n_features,n_train,n_validation,run_dir
1,0.001,4.946007263411363,3.919239876467511,0.869427888024293,-0.020696054519877105,59.8167695957236,1.0951025509275496,60.91187214665115,5784.0,799.0,189.0,results/full_experiments_patient/lasso_patient/future_updrs_1/runs/20260421_131448_lasso_patient_seed42
2,0.01,4.404765291009401,3.4196711129725625,0.7983478907434083,0.19047087150727837,21.43262395588681,1.0715209669433534,22.504144922830164,5784.0,799.0,189.0,results/full_experiments_patient/lasso_patient/future_updrs_1/runs/20260421_131511_lasso_patient_seed42
3,0.1,3.0707203004666503,2.334300510867457,0.5928565809279294,0.6065700147052808,3.213073989842087,1.0870629618875682,4.300136951729655,5784.0,799.0,189.0,results/full_experiments_patient/lasso_patient/future_updrs_1/runs/20260421_131516_lasso_patient_seed42
4,1.0,3.0169215162646577,2.379411908172652,0.5585705839422322,0.6202349786194824,2.667765483725816,0.9607233237475157,3.6284888074733317,5784.0,799.0,189.0,results/full_experiments_patient/lasso_patient/future_updrs_1/runs/20260421_131520_lasso_patient_seed42
