candidate_index,alpha,rmse,mae,smape,r2,fit_seconds,predict_seconds,total_seconds,n_features,n_train,n_validation,run_dir
1,0.001,3.0009586111355606,2.28080012109791,1.6219444144289734,-0.05360504921256237,5.6921109720133245,0.9796369434334338,6.671747915446758,5784.0,457.0,119.0,results/full_experiments_patient/lasso_patient/future_updrs_4/runs/20260421_131837_lasso_patient_seed42
2,0.01,2.8491351012580752,2.1789216918085534,1.6148120804939583,0.050305510021706024,4.893194848205894,1.1538934772834182,6.047088325489312,5784.0,457.0,119.0,results/full_experiments_patient/lasso_patient/future_updrs_4/runs/20260421_131844_lasso_patient_seed42
3,0.1,2.308425878232732,1.5911004841729328,1.5077761448411169,0.37656712438817697,2.209688845090568,0.992773680947721,3.202462526038289,5784.0,457.0,119.0,results/full_experiments_patient/lasso_patient/future_updrs_4/runs/20260421_131848_lasso_patient_seed42
4,1.0,2.3749903902551517,1.7335752475848323,1.451569278779534,0.3400948081721804,2.712824151851237,1.0518868300132453,3.764710981864482,5784.0,457.0,119.0,results/full_experiments_patient/lasso_patient/future_updrs_4/runs/20260421_131852_lasso_patient_seed42
