rank,feature,importance,raw_value,method
1,current_updrs_4,0.43858837964725433,0.43858837964725433,feature_importances_
2,prior_updrs_4,0.1252875379249981,0.1252875379249981,feature_importances_
3,prior_updrs_1,0.035520351669633736,0.035520351669633736,feature_importances_
4,current_updrs_2,0.02517143813161033,0.02517143813161033,feature_importances_
5,current_updrs_3,0.022810713909980386,0.022810713909980386,feature_importances_
6,prior_updrs_3,0.022192756669851342,0.022192756669851342,feature_importances_
7,current_updrs_1,0.02217059242628596,0.02217059242628596,feature_importances_
8,prior_updrs_2,0.02111974507599232,0.02111974507599232,feature_importances_
9,visit_number,0.01359540897498438,0.01359540897498438,feature_importances_
10,peptide_abundance_min_rolling3_std,0.012008950674477027,0.012008950674477027,feature_importances_
11,peptide_abundance_min_rolling3_mean,0.01134655149896927,0.01134655149896927,feature_importances_
12,peptide_abundance_min_delta,0.009621813505209258,0.009621813505209258,feature_importances_
13,protein_npx_median_rolling3_std,0.008143683704967042,0.008143683704967042,feature_importances_
14,peptide_abundance_max_rolling3_mean,0.0068274027013099595,0.0068274027013099595,feature_importances_
15,protein_npx_min_rolling3_std,0.00665983084475673,0.00665983084475673,feature_importances_
16,peptide_abundance_min,0.00627201400961883,0.00627201400961883,feature_importances_
17,protein_npx_median_rolling3_mean,0.005907074184334425,0.005907074184334425,feature_importances_
18,protein_npx_mean_rolling3_std,0.005866858644033702,0.005866858644033702,feature_importances_
19,protein_npx_min_rolling3_mean,0.005855827898053474,0.005855827898053474,feature_importances_
20,peptide_abundance_max_rolling3_std,0.005683694272037648,0.005683694272037648,feature_importances_
21,peptide_abundance_min_lag1,0.005671605647110655,0.005671605647110655,feature_importances_
22,peptide_abundance_median_delta,0.005581691180478822,0.005581691180478822,feature_importances_
23,peptide_abundance_mean_rolling3_std,0.00556614624628493,0.00556614624628493,feature_importances_
24,peptide_abundance_median_rolling3_std,0.005535821549493244,0.005535821549493244,feature_importances_
25,protein_npx_std_rolling3_std,0.005429775584394167,0.005429775584394167,feature_importances_
26,peptide_abundance_median_rolling3_mean,0.00498465277824867,0.00498465277824867,feature_importances_
27,peptide_n_rows_rolling3_mean,0.004295184369912524,0.004295184369912524,feature_importances_
28,peptide_n_unique_rolling3_mean,0.004272092961691937,0.004272092961691937,feature_importances_
29,peptide_abundance_median_lag1,0.004237043837305879,0.004237043837305879,feature_importances_
30,protein_npx_median_delta,0.0042252445732439345,0.0042252445732439345,feature_importances_
31,peptide_n_rows_rolling3_std,0.004017916498386146,0.004017916498386146,feature_importances_
32,peptide_n_unique_rolling3_std,0.003951125810137082,0.003951125810137082,feature_importances_
33,protein_npx_min_delta,0.0038317965451614335,0.0038317965451614335,feature_importances_
34,protein_npx_max_rolling3_mean,0.0037542693302966145,0.0037542693302966145,feature_importances_
35,protein_npx_max_rolling3_std,0.0036686190687496628,0.0036686190687496628,feature_importances_
36,protein_npx_max_delta,0.0036200106917080714,0.0036200106917080714,feature_importances_
37,protein_n_unique_rolling3_std,0.003543061596193942,0.003543061596193942,feature_importances_
38,peptide_abundance_std_rolling3_mean,0.0035363705505090663,0.0035363705505090663,feature_importances_
39,medication_off_flag,0.0034947480709442945,0.0034947480709442945,feature_importances_
40,peptide_abundance_mean,0.003451650911702983,0.003451650911702983,feature_importances_
41,protein_npx_std_rolling3_mean,0.003322148154069728,0.003322148154069728,feature_importances_
42,peptide_abundance_std_rolling3_std,0.0032038097882946532,0.0032038097882946532,feature_importances_
43,protein_npx_mean_rolling3_mean,0.0031787397620979246,0.0031787397620979246,feature_importances_
44,medication_on_flag,0.0031559515522087645,0.0031559515522087645,feature_importances_
45,peptide_abundance_max_delta,0.003043929571710257,0.003043929571710257,feature_importances_
46,peptide_abundance_median,0.003022916988768144,0.003022916988768144,feature_importances_
47,protein_npx_min,0.003007566339429248,0.003007566339429248,feature_importances_
48,peptide_protein_n_unique_rolling3_std,0.0029585967794036926,0.0029585967794036926,feature_importances_
49,peptide_abundance_mean_rolling3_mean,0.002901102201693117,0.002901102201693117,feature_importances_
50,peptide_abundance_mean_delta,0.0028077768126471775,0.0028077768126471775,feature_importances_
51,protein_n_rows_rolling3_std,0.002697462065063557,0.002697462065063557,feature_importances_
52,peptide_protein_n_unique_rolling3_mean,0.002596079125997323,0.002596079125997323,feature_importances_
53,protein_npx_median,0.0025850585421987376,0.0025850585421987376,feature_importances_
54,peptide_abundance_max,0.002451581461297371,0.002451581461297371,feature_importances_
55,protein_n_rows_delta,0.002181900968406164,0.002181900968406164,feature_importances_
56,visit_gap,0.002113632828144776,0.002113632828144776,feature_importances_
57,current_updrs_3_missing,0.00208837045389674,0.00208837045389674,feature_importances_
58,peptide_n_unique_delta,0.0020853679127771137,0.0020853679127771137,feature_importances_
59,protein_n_rows_rolling3_mean,0.002041923585163527,0.002041923585163527,feature_importances_
60,peptide_n_rows_delta,0.0019546972143334456,0.0019546972143334456,feature_importances_
61,peptide_n_unique,0.0019316980693380673,0.0019316980693380673,feature_importances_
62,protein_npx_max,0.0018900820156158545,0.0018900820156158545,feature_importances_
63,protein_npx_std_delta,0.0018492262282410214,0.0018492262282410214,feature_importances_
64,protein_n_unique_delta,0.0018197105160607015,0.0018197105160607015,feature_importances_
65,peptide_abundance_max_lag1,0.0017518913341396031,0.0017518913341396031,feature_importances_
66,protein_npx_mean_lag1,0.0017491692184907067,0.0017491692184907067,feature_importances_
